localite,annee,mois,dni
gin_forecariah,2017,12,3.986
gin_forecariah,2018,1,3.9278
gin_forecariah,2018,2,4.4864
gin_forecariah,2018,3,4.5065
gin_forecariah,2018,4,3.1293
gin_forecariah,2018,5,3.8876
gin_forecariah,2018,6,2.7948
gin_forecariah,2018,7,2.7129
gin_forecariah,2018,8,2.6286
gin_forecariah,2018,9,3.2744
gin_forecariah,2018,10,4.3292
gin_forecariah,2018,11,4.1718
gin_forecariah,2018,12,5.481
gin_forecariah,2019,1,5.1846
gin_forecariah,2019,2,4.6736
gin_forecariah,2019,3,4.393
gin_forecariah,2019,4,3.277
gin_forecariah,2019,5,3.6791
gin_forecariah,2019,6,3.0515
gin_forecariah,2019,7,2.5951
gin_forecariah,2019,8,2.3374
gin_forecariah,2019,9,3.0422
gin_forecariah,2019,10,4.3102
gin_forecariah,2019,11,4.9827
gin_forecariah,2019,12,5.7745
gin_forecariah,2020,1,3.8686
gin_forecariah,2020,2,4.3688
gin_forecariah,2020,3,4.4629
gin_forecariah,2020,4,2.5984
gin_forecariah,2020,5,3.1947
gin_forecariah,2020,6,3.8323
gin_forecariah,2020,7,2.1733
gin_forecariah,2020,8,1.4628
gin_forecariah,2020,9,3.4489
gin_forecariah,2020,10,4.9594
gin_forecariah,2020,11,5.1323
gin_forecariah,2020,12,4.9625
gin_forecariah,2021,1,4.7581
gin_forecariah,2021,2,4.0218
gin_forecariah,2021,3,4.0007
gin_forecariah,2021,4,3.7657
gin_forecariah,2021,5,3.6179
gin_forecariah,2021,6,3.624
gin_forecariah,2021,7,2.9164
gin_forecariah,2021,8,2.3832
gin_forecariah,2021,9,4.2374
gin_forecariah,2021,10,4.4783
gin_forecariah,2021,11,4.8758
gin_forecariah,2021,12,4.3213
gin_forecariah,2022,1,4.8948
gin_forecariah,2022,2,4.6454
gin_forecariah,2022,3,4.3419
gin_forecariah,2022,4,4.3169
gin_forecariah,2022,5,3.2405
gin_forecariah,2022,6,3.5309
gin_forecariah,2022,7,2.3615
gin_forecariah,2022,8,2.1947
gin_forecariah,2022,9,3.2672
gin_forecariah,2022,10,3.979
gin_forecariah,2022,11,4.5516
gin_forecariah,2022,12,4.5228
gin_forecariah,2023,1,5.5008
gin_forecariah,2023,2,4.3028
gin_forecariah,2023,3,5.2447
gin_forecariah,2023,4,3.5539
gin_forecariah,2023,5,2.9127
gin_forecariah,2023,6,3.1375
gin_forecariah,2023,7,3.249
gin_forecariah,2023,8,2.608
gin_forecariah,2023,9,3.4781
gin_forecariah,2023,10,3.7235
gin_forecariah,2023,11,4.2066
gin_forecariah,2023,12,5.327
gin_fria,2004,2,4.3524
gin_fria,2004,3,3.5338
gin_fria,2004,4,2.2923
gin_fria,2004,5,3.2898
gin_fria,2004,6,3.325
gin_fria,2004,7,3.2716
gin_fria,2004,8,3.5651
gin_fria,2004,9,3.8496
gin_fria,2004,10,4.0665
gin_fria,2004,11,4.8119
gin_fria,2004,12,4.5371
gin_fria,2005,1,4.2781
gin_fria,2005,2,4.3174
gin_fria,2005,3,4.9494
gin_fria,2005,4,3.0543
gin_fria,2005,5,2.8137
gin_fria,2005,6,2.584
gin_fria,2005,7,3.6569
gin_fria,2005,8,2.673
gin_fria,2005,9,3.9941
gin_fria,2005,10,4.0937
gin_fria,2005,11,4.5089
gin_fria,2005,12,5.1006
gin_fria,2006,1,5.3861
gin_fria,2006,2,5.6799
gin_fria,2006,3,4.6199
gin_fria,2006,4,3.0584
gin_fria,2006,5,3.2326
gin_fria,2006,6,3.0562
gin_fria,2006,7,3.6904
gin_fria,2006,8,2.4414
gin_fria,2006,9,3.9285
gin_fria,2006,10,4.0752
gin_fria,2006,11,5.786
gin_fria,2006,12,5.5191
gin_fria,2007,1,4.5582
gin_fria,2007,2,5.3127
gin_fria,2007,3,4.5035
gin_fria,2007,4,3.1117
gin_fria,2007,5,2.576
gin_fria,2007,6,3.0047
gin_fria,2007,7,2.7074
gin_fria,2007,8,1.9748
gin_fria,2007,9,3.5754
gin_fria,2007,10,4.3101
gin_fria,2007,11,4.5859
gin_fria,2007,12,6.1497
gin_fria,2008,1,5.4528
gin_fria,2008,2,4.746
gin_fria,2008,3,4.7635
gin_fria,2008,4,2.9045
gin_fria,2008,5,2.4721
gin_fria,2008,6,3.3156
gin_fria,2008,7,3.6754
gin_fria,2008,8,2.6895
gin_fria,2008,9,3.7072
gin_fria,2008,10,3.529
gin_fria,2008,11,5.0486
gin_fria,2008,12,5.1248
gin_fria,2009,1,5.3078
gin_fria,2009,2,5.2793
gin_fria,2009,3,5.3307
gin_fria,2009,4,2.707
gin_fria,2009,5,3.3673
gin_fria,2009,6,3.5514
gin_fria,2009,7,3.4533
gin_fria,2009,8,2.4202
gin_fria,2009,9,3.1696
gin_fria,2009,10,3.7566
gin_fria,2009,11,4.4625
gin_fria,2009,12,5.0741
gin_fria,2010,1,5.6693
gin_fria,2010,2,5.5003
gin_fria,2010,3,3.8794
gin_fria,2010,4,3.0489
gin_fria,2010,5,2.1605
gin_fria,2010,6,3.0584
gin_fria,2010,7,2.7105
gin_fria,2010,8,2.54
gin_fria,2010,9,3.3427
gin_fria,2010,10,3.8235
gin_fria,2010,11,5.1325
gin_fria,2010,12,5.0665
gin_fria,2011,1,4.3781
gin_fria,2011,2,5.869
gin_fria,2011,3,5.0358
gin_fria,2011,4,2.8422
gin_fria,2011,5,2.9192
gin_fria,2011,6,2.7553
gin_fria,2011,7,2.8673
gin_fria,2011,8,2.9581
gin_fria,2011,9,3.8843
gin_fria,2011,10,3.7711
gin_fria,2011,11,5.0659
gin_fria,2011,12,5.2824
gin_fria,2012,1,5.5589
gin_fria,2012,2,4.1114
gin_fria,2012,3,3.5
gin_fria,2012,4,3.1054
gin_fria,2012,5,2.6695
gin_fria,2012,6,3.0924
gin_fria,2012,7,2.6017
gin_fria,2012,8,2.5593
gin_fria,2012,9,3.8451
gin_fria,2012,10,3.9158
gin_fria,2012,11,4.5229
gin_fria,2012,12,5.2124
gin_fria,2013,1,5.2786
gin_fria,2013,2,5.9358
gin_fria,2013,3,6.1646
gin_fria,2013,4,3.9772
gin_fria,2013,5,3.1126
gin_fria,2013,6,3.2632
gin_fria,2013,7,2.8505
gin_fria,2013,8,2.1321
gin_fria,2013,9,3.3332
gin_fria,2013,10,4.1616
gin_fria,2013,11,4.8479
gin_fria,2013,12,5.5926
gin_fria,2014,1,5.6858
gin_fria,2014,2,5.4449
gin_fria,2014,3,5.6873
gin_fria,2014,4,3.9736
gin_fria,2014,5,3.0373
gin_fria,2014,6,3.6701
gin_fria,2014,7,3.5944
gin_fria,2014,8,2.4815
gin_fria,2014,9,3.3976
gin_fria,2014,10,3.9226
gin_fria,2014,11,4.2244
gin_fria,2014,12,4.0385
gin_fria,2015,1,4.1123
gin_fria,2015,2,5.8292
gin_fria,2015,3,4.3628
gin_fria,2015,4,3.0757
gin_fria,2015,5,2.7236
gin_fria,2015,6,3.2595
gin_fria,2015,7,2.955
gin_fria,2015,8,3.0391
gin_fria,2015,9,3.3918
gin_fria,2015,10,4.0174
gin_fria,2015,11,4.5989
gin_fria,2015,12,3.5745
gin_fria,2016,1,4.1595
gin_fria,2016,2,4.5717
gin_fria,2016,3,5.6674
gin_fria,2016,4,3.0778
gin_fria,2016,5,3.3801
gin_fria,2016,6,3.5164
gin_fria,2016,7,2.5579
gin_fria,2016,8,2.442
gin_fria,2016,9,3.2619
gin_fria,2016,10,3.9914
gin_fria,2016,11,4.1531
gin_fria,2016,12,4.5097
gin_fria,2017,1,6.0079
gin_fria,2017,2,5.139
gin_fria,2017,3,4.8
gin_fria,2017,4,3.2026
gin_fria,2017,5,3.1294
gin_fria,2017,6,3.0423
gin_fria,2017,7,3.428
gin_fria,2017,8,2.66
gin_fria,2017,9,3.1385
gin_fria,2017,10,4.2002
gin_fria,2017,11,3.7724
gin_fria,2017,12,4.3223
gin_fria,2018,1,4.6583
gin_fria,2018,2,5.0187
gin_fria,2018,3,5.3069
gin_fria,2018,4,3.7867
gin_fria,2018,5,3.6815
gin_fria,2018,6,2.7126
gin_fria,2018,7,2.4866
gin_fria,2018,8,2.4329
gin_fria,2018,9,2.7673
gin_fria,2018,10,4.0933
gin_fria,2018,11,4.2371
gin_fria,2018,12,5.8357
gin_fria,2019,1,5.836
gin_fria,2019,2,5.2922
gin_fria,2019,3,5.2245
gin_fria,2019,4,4.097
gin_fria,2019,5,3.4449
gin_fria,2019,6,3.1976
gin_fria,2019,7,2.6735
gin_fria,2019,8,2.4805
gin_fria,2019,9,3.3398
gin_fria,2019,10,4.0465
gin_fria,2019,11,5.1351
gin_fria,2019,12,6.4193
gin_fria,2020,1,4.4737
gin_fria,2020,2,5.138
gin_fria,2020,3,5.1116
gin_fria,2020,4,3.5699
gin_fria,2020,5,2.7745
gin_fria,2020,6,3.4681
gin_fria,2020,7,2.4021
gin_fria,2020,8,1.7464
gin_fria,2020,9,3.6619
gin_fria,2020,10,4.6934
gin_fria,2020,11,5.7325
gin_fria,2020,12,5.97
gin_fria,2021,1,5.6899
gin_fria,2021,2,4.5012
gin_fria,2021,3,4.7233
gin_fria,2021,4,4.2861
gin_fria,2021,5,3.4841
gin_fria,2021,6,3.6484
gin_fria,2021,7,2.9036
gin_fria,2021,8,2.514
gin_fria,2021,9,3.8883
gin_fria,2021,10,4.0214
gin_fria,2021,11,5.1379
gin_fria,2021,12,4.4897
gin_fria,2022,1,5.5969
gin_fria,2022,2,5.3489
gin_fria,2022,3,4.9583
gin_fria,2022,4,4.6992
gin_fria,2022,5,3.223
gin_fria,2022,6,3.5702
gin_fria,2022,7,2.712
gin_fria,2022,8,2.312
gin_fria,2022,9,3.0089
gin_fria,2022,10,4.2806
gin_fria,2022,11,4.2779
gin_fria,2022,12,4.9964
gin_fria,2023,1,6.0211
gin_fria,2023,2,4.8862
gin_fria,2023,3,6.0381
gin_fria,2023,4,4.4343
gin_fria,2023,5,2.772
gin_fria,2023,6,3.4385
gin_fria,2023,7,3.3319
gin_fria,2023,8,3.052
gin_fria,2023,9,3.4733
gin_fria,2023,10,3.3253
gin_fria,2023,11,4.4828
gin_fria,2023,12,5.3477
gin_gaoual,2004,2,4.5343
gin_gaoual,2004,3,4.201
gin_gaoual,2004,4,3.2434
gin_gaoual,2004,5,3.7875
gin_gaoual,2004,6,3.9732
gin_gaoual,2004,7,3.4808
gin_gaoual,2004,8,4.4882
gin_gaoual,2004,9,3.7012
gin_gaoual,2004,10,4.7035
gin_gaoual,2004,11,4.9392
gin_gaoual,2004,12,4.8387
gin_gaoual,2005,1,4.6902
gin_gaoual,2005,2,4.7749
gin_gaoual,2005,3,5.9435
gin_gaoual,2005,4,4.0362
gin_gaoual,2005,5,2.8432
gin_gaoual,2005,6,3.1579
gin_gaoual,2005,7,4.6953
gin_gaoual,2005,8,3.7914
gin_gaoual,2005,9,4.4212
gin_gaoual,2005,10,4.1781
gin_gaoual,2005,11,5.19
gin_gaoual,2005,12,5.5711
gin_gaoual,2006,1,6.1147
gin_gaoual,2006,2,6.4165
gin_gaoual,2006,3,5.2204
gin_gaoual,2006,4,4.0363
gin_gaoual,2006,5,3.9172
gin_gaoual,2006,6,3.5484
gin_gaoual,2006,7,3.8217
gin_gaoual,2006,8,4.115
gin_gaoual,2006,9,3.8138
gin_gaoual,2006,10,4.5101
gin_gaoual,2006,11,6.2852
gin_gaoual,2006,12,6.0622
gin_gaoual,2007,1,5.2381
gin_gaoual,2007,2,6.1066
gin_gaoual,2007,3,4.9552
gin_gaoual,2007,4,4.0014
gin_gaoual,2007,5,2.7412
gin_gaoual,2007,6,3.4011
gin_gaoual,2007,7,3.8579
gin_gaoual,2007,8,3.5457
gin_gaoual,2007,9,3.9473
gin_gaoual,2007,10,4.6441
gin_gaoual,2007,11,4.9819
gin_gaoual,2007,12,6.6742
gin_gaoual,2008,1,6.4322
gin_gaoual,2008,2,5.3135
gin_gaoual,2008,3,5.6097
gin_gaoual,2008,4,3.7485
gin_gaoual,2008,5,2.8465
gin_gaoual,2008,6,3.9474
gin_gaoual,2008,7,4.1263
gin_gaoual,2008,8,3.7789
gin_gaoual,2008,9,3.7024
gin_gaoual,2008,10,3.8926
gin_gaoual,2008,11,5.678
gin_gaoual,2008,12,5.7822
gin_gaoual,2009,1,6.3391
gin_gaoual,2009,2,5.8094
gin_gaoual,2009,3,5.8839
gin_gaoual,2009,4,3.918
gin_gaoual,2009,5,3.8551
gin_gaoual,2009,6,3.4755
gin_gaoual,2009,7,4.2255
gin_gaoual,2009,8,4.0245
gin_gaoual,2009,9,3.9252
gin_gaoual,2009,10,4.69
gin_gaoual,2009,11,5.3115
gin_gaoual,2009,12,5.3734
gin_gaoual,2010,1,6.535
gin_gaoual,2010,2,6.2116
gin_gaoual,2010,3,4.2905
gin_gaoual,2010,4,3.4723
gin_gaoual,2010,5,2.5726
gin_gaoual,2010,6,3.4748
gin_gaoual,2010,7,3.6008
gin_gaoual,2010,8,3.9514
gin_gaoual,2010,9,3.9976
gin_gaoual,2010,10,4.4084
gin_gaoual,2010,11,5.9123
gin_gaoual,2010,12,5.8567
gin_gaoual,2011,1,4.8188
gin_gaoual,2011,2,6.7384
gin_gaoual,2011,3,5.8613
gin_gaoual,2011,4,3.4264
gin_gaoual,2011,5,3.4962
gin_gaoual,2011,6,2.887
gin_gaoual,2011,7,3.741
gin_gaoual,2011,8,4.111
gin_gaoual,2011,9,4.6496
gin_gaoual,2011,10,4.0903
gin_gaoual,2011,11,5.8399
gin_gaoual,2011,12,5.9545
gin_gaoual,2012,1,6.3273
gin_gaoual,2012,2,4.4241
gin_gaoual,2012,3,3.8157
gin_gaoual,2012,4,3.5428
gin_gaoual,2012,5,3.0976
gin_gaoual,2012,6,3.607
gin_gaoual,2012,7,3.7974
gin_gaoual,2012,8,4.1042
gin_gaoual,2012,9,4.319
gin_gaoual,2012,10,4.5901
gin_gaoual,2012,11,5.0624
gin_gaoual,2012,12,5.6861
gin_gaoual,2013,1,5.8128
gin_gaoual,2013,2,6.705
gin_gaoual,2013,3,6.5337
gin_gaoual,2013,4,4.8758
gin_gaoual,2013,5,3.6607
gin_gaoual,2013,6,3.5042
gin_gaoual,2013,7,4.0221
gin_gaoual,2013,8,3.3856
gin_gaoual,2013,9,4.1945
gin_gaoual,2013,10,4.6622
gin_gaoual,2013,11,5.4755
gin_gaoual,2013,12,6.0422
gin_gaoual,2014,1,6.3101
gin_gaoual,2014,2,6.4954
gin_gaoual,2014,3,6.1826
gin_gaoual,2014,4,4.6768
gin_gaoual,2014,5,3.5337
gin_gaoual,2014,6,3.5526
gin_gaoual,2014,7,3.526
gin_gaoual,2014,8,3.7612
gin_gaoual,2014,9,4.0914
gin_gaoual,2014,10,4.0464
gin_gaoual,2014,11,4.7278
gin_gaoual,2014,12,4.5051
gin_gaoual,2015,1,4.5899
gin_gaoual,2015,2,6.4332
gin_gaoual,2015,3,4.9958
gin_gaoual,2015,4,3.5449
gin_gaoual,2015,5,3.1417
gin_gaoual,2015,6,3.5372
gin_gaoual,2015,7,3.8012
gin_gaoual,2015,8,3.7783
gin_gaoual,2015,9,3.893
gin_gaoual,2015,10,4.1543
gin_gaoual,2015,11,5.3157
gin_gaoual,2015,12,3.8576
gin_gaoual,2016,1,4.8731
gin_gaoual,2016,2,5.0718
gin_gaoual,2016,3,6.1305
gin_gaoual,2016,4,3.7729
gin_gaoual,2016,5,3.4552
gin_gaoual,2016,6,3.7423
gin_gaoual,2016,7,3.5564
gin_gaoual,2016,8,3.8264
gin_gaoual,2016,9,3.7895
gin_gaoual,2016,10,4.3007
gin_gaoual,2016,11,4.6783
gin_gaoual,2016,12,5.0354
gin_gaoual,2017,1,6.9436
gin_gaoual,2017,2,5.5292
gin_gaoual,2017,3,5.4295
gin_gaoual,2017,4,4.001
gin_gaoual,2017,5,3.0669
gin_gaoual,2017,6,3.7245
gin_gaoual,2017,7,3.7474
gin_gaoual,2017,8,3.8277
gin_gaoual,2017,9,3.8763
gin_gaoual,2017,10,4.6057
gin_gaoual,2017,11,4.474
gin_gaoual,2017,12,4.9575
gin_gaoual,2018,1,5.2815
gin_gaoual,2018,2,5.2884
gin_gaoual,2018,3,5.8064
gin_gaoual,2018,4,4.4252
gin_gaoual,2018,5,4.3358
gin_gaoual,2018,6,2.8373
gin_gaoual,2018,7,3.4324
gin_gaoual,2018,8,3.324
gin_gaoual,2018,9,3.4123
gin_gaoual,2018,10,4.0726
gin_gaoual,2018,11,4.644
gin_gaoual,2018,12,6.5071
gin_gaoual,2019,1,6.4263
gin_gaoual,2019,2,5.6186
gin_gaoual,2019,3,5.5755
gin_gaoual,2019,4,4.811
gin_gaoual,2019,5,3.9246
gin_gaoual,2019,6,4.0333
gin_gaoual,2019,7,3.5836
gin_gaoual,2019,8,3.7759
gin_gaoual,2019,9,3.9349
gin_gaoual,2019,10,4.7197
gin_gaoual,2019,11,6.1232
gin_gaoual,2019,12,7.1052
gin_gaoual,2020,1,5.1362
gin_gaoual,2020,2,6.2457
gin_gaoual,2020,3,6.0028
gin_gaoual,2020,4,4.3431
gin_gaoual,2020,5,3.422
gin_gaoual,2020,6,3.1881
gin_gaoual,2020,7,3.431
gin_gaoual,2020,8,3.5897
gin_gaoual,2020,9,4.1614
gin_gaoual,2020,10,5.6583
gin_gaoual,2020,11,6.8203
gin_gaoual,2020,12,6.8877
gin_gaoual,2021,1,6.3724
gin_gaoual,2021,2,5.3065
gin_gaoual,2021,3,5.7066
gin_gaoual,2021,4,5.456
gin_gaoual,2021,5,4.0569
gin_gaoual,2021,6,3.7562
gin_gaoual,2021,7,3.9009
gin_gaoual,2021,8,3.3031
gin_gaoual,2021,9,4.557
gin_gaoual,2021,10,3.5576
gin_gaoual,2021,11,5.0692
gin_gaoual,2021,12,4.9967
gin_gaoual,2022,1,6.1847
gin_gaoual,2022,2,5.8737
gin_gaoual,2022,3,5.0585
gin_gaoual,2022,4,5.0255
gin_gaoual,2022,5,3.8991
gin_gaoual,2022,6,3.5406
gin_gaoual,2022,7,3.5882
gin_gaoual,2022,8,3.6423
gin_gaoual,2022,9,4.1797
gin_gaoual,2022,10,3.7678
gin_gaoual,2022,11,4.6478
gin_gaoual,2022,12,5.2815
gin_gaoual,2023,1,6.3738
gin_gaoual,2023,2,5.356
gin_gaoual,2023,3,6.5427
gin_gaoual,2023,4,5.8262
gin_gaoual,2023,5,3.2215
gin_gaoual,2023,6,4.1061
gin_gaoual,2023,7,4.2948
gin_gaoual,2023,8,3.6895
gin_gaoual,2023,9,4.2828
gin_gaoual,2023,10,3.9173
gin_gaoual,2023,11,5.6988
gin_gaoual,2023,12,5.6476
gin_gueckedou,2004,2,3.2491
gin_gueckedou,2004,3,2.7584
gin_gueckedou,2004,4,2.6733
gin_gueckedou,2004,5,3.3223
gin_gueckedou,2004,6,3.1572
gin_gueckedou,2004,7,3.3419
gin_gueckedou,2004,8,3.3164
gin_gueckedou,2004,9,3.8225
gin_gueckedou,2004,10,4.4916
gin_gueckedou,2004,11,5.2459
gin_gueckedou,2004,12,4.606
gin_gueckedou,2005,1,4.1712
gin_gueckedou,2005,2,3.7036
gin_gueckedou,2005,3,3.6621
gin_gueckedou,2005,4,3.3435
gin_gueckedou,2005,5,3.8138
gin_gueckedou,2005,6,2.5654
gin_gueckedou,2005,7,3.5365
gin_gueckedou,2005,8,2.693
gin_gueckedou,2005,9,3.8157
gin_gueckedou,2005,10,4.2493
gin_gueckedou,2005,11,4.3929
gin_gueckedou,2005,12,4.7842
gin_gueckedou,2006,1,5.0838
gin_gueckedou,2006,2,4.2488
gin_gueckedou,2006,3,2.5979
gin_gueckedou,2006,4,3.3245
gin_gueckedou,2006,5,3.5032
gin_gueckedou,2006,6,3.3948
gin_gueckedou,2006,7,3.2957
gin_gueckedou,2006,8,2.6702
gin_gueckedou,2006,9,3.2051
gin_gueckedou,2006,10,4.0303
gin_gueckedou,2006,11,5.6577
gin_gueckedou,2006,12,5.2898
gin_gueckedou,2007,1,4.0233
gin_gueckedou,2007,2,4.0564
gin_gueckedou,2007,3,1.9419
gin_gueckedou,2007,4,2.9131
gin_gueckedou,2007,5,3.5109
gin_gueckedou,2007,6,3.4998
gin_gueckedou,2007,7,3.0578
gin_gueckedou,2007,8,2.7978
gin_gueckedou,2007,9,3.3623
gin_gueckedou,2007,10,4.1939
gin_gueckedou,2007,11,4.4118
gin_gueckedou,2007,12,5.6885
gin_gueckedou,2008,1,5.7797
gin_gueckedou,2008,2,3.9768
gin_gueckedou,2008,3,3.0926
gin_gueckedou,2008,4,3.0906
gin_gueckedou,2008,5,3.9438
gin_gueckedou,2008,6,3.6697
gin_gueckedou,2008,7,3.3933
gin_gueckedou,2008,8,2.8765
gin_gueckedou,2008,9,3.1272
gin_gueckedou,2008,10,4.5665
gin_gueckedou,2008,11,5.0788
gin_gueckedou,2008,12,4.7176
gin_gueckedou,2009,1,4.4842
gin_gueckedou,2009,2,3.956
gin_gueckedou,2009,3,2.5471
gin_gueckedou,2009,4,2.5341
gin_gueckedou,2009,5,4.0135
gin_gueckedou,2009,6,3.7354
gin_gueckedou,2009,7,2.7771
gin_gueckedou,2009,8,2.8153
gin_gueckedou,2009,9,3.3744
gin_gueckedou,2009,10,4.062
gin_gueckedou,2009,11,4.9805
gin_gueckedou,2009,12,4.866
gin_gueckedou,2010,1,5.1315
gin_gueckedou,2010,2,4.8414
gin_gueckedou,2010,3,2.6356
gin_gueckedou,2010,4,2.5138
gin_gueckedou,2010,5,3.7941
gin_gueckedou,2010,6,3.5644
gin_gueckedou,2010,7,3.0615
gin_gueckedou,2010,8,2.8157
gin_gueckedou,2010,9,3.4807
gin_gueckedou,2010,10,4.1736
gin_gueckedou,2010,11,4.382
gin_gueckedou,2010,12,4.6225
gin_gueckedou,2011,1,4.2466
gin_gueckedou,2011,2,4.3935
gin_gueckedou,2011,3,3.9443
gin_gueckedou,2011,4,3.5208
gin_gueckedou,2011,5,4.0097
gin_gueckedou,2011,6,3.2127
gin_gueckedou,2011,7,2.6337
gin_gueckedou,2011,8,3.0131
gin_gueckedou,2011,9,3.7142
gin_gueckedou,2011,10,3.8868
gin_gueckedou,2011,11,4.561
gin_gueckedou,2011,12,5.1978
gin_gueckedou,2012,1,5.1961
gin_gueckedou,2012,2,3.1709
gin_gueckedou,2012,3,1.7085
gin_gueckedou,2012,4,2.7263
gin_gueckedou,2012,5,3.7346
gin_gueckedou,2012,6,3.3024
gin_gueckedou,2012,7,2.8356
gin_gueckedou,2012,8,2.8821
gin_gueckedou,2012,9,3.4193
gin_gueckedou,2012,10,4.0769
gin_gueckedou,2012,11,4.7986
gin_gueckedou,2012,12,5.2415
gin_gueckedou,2013,1,5.6682
gin_gueckedou,2013,2,5.0738
gin_gueckedou,2013,3,2.9282
gin_gueckedou,2013,4,3.7221
gin_gueckedou,2013,5,4.137
gin_gueckedou,2013,6,3.5702
gin_gueckedou,2013,7,3.1535
gin_gueckedou,2013,8,2.1964
gin_gueckedou,2013,9,3.7807
gin_gueckedou,2013,10,3.78
gin_gueckedou,2013,11,5.4488
gin_gueckedou,2013,12,5.4675
gin_gueckedou,2014,1,5.1019
gin_gueckedou,2014,2,4.1984
gin_gueckedou,2014,3,2.3143
gin_gueckedou,2014,4,3.1226
gin_gueckedou,2014,5,3.7148
gin_gueckedou,2014,6,3.6146
gin_gueckedou,2014,7,3.3487
gin_gueckedou,2014,8,2.9123
gin_gueckedou,2014,9,3.4769
gin_gueckedou,2014,10,4.1104
gin_gueckedou,2014,11,4.4845
gin_gueckedou,2014,12,5.1606
gin_gueckedou,2015,1,4.3275
gin_gueckedou,2015,2,4.2305
gin_gueckedou,2015,3,1.9406
gin_gueckedou,2015,4,2.9556
gin_gueckedou,2015,5,3.8929
gin_gueckedou,2015,6,2.8948
gin_gueckedou,2015,7,3.2485
gin_gueckedou,2015,8,2.9229
gin_gueckedou,2015,9,3.6586
gin_gueckedou,2015,10,4.6607
gin_gueckedou,2015,11,5.2209
gin_gueckedou,2015,12,4.4674
gin_gueckedou,2016,1,4.0508
gin_gueckedou,2016,2,3.6402
gin_gueckedou,2016,3,2.8827
gin_gueckedou,2016,4,3.3783
gin_gueckedou,2016,5,3.7543
gin_gueckedou,2016,6,3.1797
gin_gueckedou,2016,7,2.5593
gin_gueckedou,2016,8,2.8278
gin_gueckedou,2016,9,3.4815
gin_gueckedou,2016,10,4.2913
gin_gueckedou,2016,11,4.6112
gin_gueckedou,2016,12,4.8435
gin_gueckedou,2017,1,5.7372
gin_gueckedou,2017,2,3.915
gin_gueckedou,2017,3,3.6088
gin_gueckedou,2017,4,3.3344
gin_gueckedou,2017,5,3.6683
gin_gueckedou,2017,6,3.1531
gin_gueckedou,2017,7,2.8383
gin_gueckedou,2017,8,2.666
gin_gueckedou,2017,9,3.3429
gin_gueckedou,2017,10,4.2448
gin_gueckedou,2017,11,4.3074
gin_gueckedou,2017,12,4.4361
gin_gueckedou,2018,1,4.3224
gin_gueckedou,2018,2,4.0289
gin_gueckedou,2018,3,4.0666
gin_gueckedou,2018,4,2.7704
gin_gueckedou,2018,5,3.6721
gin_gueckedou,2018,6,3.1682
gin_gueckedou,2018,7,3.2094
gin_gueckedou,2018,8,3.0318
gin_gueckedou,2018,9,3.8759
gin_gueckedou,2018,10,4.1394
gin_gueckedou,2018,11,4.2921
gin_gueckedou,2018,12,6.0701
gin_gueckedou,2019,1,5.8369
gin_gueckedou,2019,2,4.5081
gin_gueckedou,2019,3,2.8599
gin_gueckedou,2019,4,2.927
gin_gueckedou,2019,5,3.8045
gin_gueckedou,2019,6,3.7696
gin_gueckedou,2019,7,3.1112
gin_gueckedou,2019,8,3.1866
gin_gueckedou,2019,9,3.3261
gin_gueckedou,2019,10,4.0802
gin_gueckedou,2019,11,5.7888
gin_gueckedou,2019,12,6.5913
gin_gueckedou,2020,1,4.8698
gin_gueckedou,2020,2,4.5557
gin_gueckedou,2020,3,2.9824
gin_gueckedou,2020,4,3.1355
gin_gueckedou,2020,5,3.7585
gin_gueckedou,2020,6,3.9806
gin_gueckedou,2020,7,2.8948
gin_gueckedou,2020,8,2.6855
gin_gueckedou,2020,9,3.548
gin_gueckedou,2020,10,4.85
gin_gueckedou,2020,11,5.9213
gin_gueckedou,2020,12,5.6115
gin_gueckedou,2021,1,5.9115
gin_gueckedou,2021,2,4.6154
gin_gueckedou,2021,3,3.2604
gin_gueckedou,2021,4,3.7456
gin_gueckedou,2021,5,4.0795
gin_gueckedou,2021,6,3.6529
gin_gueckedou,2021,7,2.6327
gin_gueckedou,2021,8,3.1925
gin_gueckedou,2021,9,3.6208
gin_gueckedou,2021,10,4.4655
gin_gueckedou,2021,11,5.4422
gin_gueckedou,2021,12,5.0029
gin_gueckedou,2022,1,5.6534
gin_gueckedou,2022,2,4.611
gin_gueckedou,2022,3,3.427
gin_gueckedou,2022,4,3.6716
gin_gueckedou,2022,5,3.5517
gin_gueckedou,2022,6,3.5759
gin_gueckedou,2022,7,2.8496
gin_gueckedou,2022,8,3.1584
gin_gueckedou,2022,9,3.1712
gin_gueckedou,2022,10,3.7904
gin_gueckedou,2022,11,4.7779
gin_gueckedou,2022,12,5.5621
gin_gueckedou,2023,1,6.0014
gin_gueckedou,2023,2,4.7628
gin_gueckedou,2023,3,4.014
gin_gueckedou,2023,4,4.0024
gin_gueckedou,2023,5,3.6055
gin_gueckedou,2023,6,2.6658
gin_gueckedou,2023,7,3.4379
gin_gueckedou,2023,8,2.3795
gin_gueckedou,2023,9,3.8763
gin_gueckedou,2023,10,3.7515
gin_gueckedou,2023,11,4.4283
gin_gueckedou,2023,12,6.0349
gin_kankan,2004,2,4.2432
gin_kankan,2004,3,3.2037
gin_kankan,2004,4,3.0284
gin_kankan,2004,5,4.5195
gin_kankan,2004,6,3.6271
