localite,annee,mois,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m
gin_forecariah,2020,4,5.7166,3.1231,2.7674,0.55,0.11,29.34,66.02,2.29,3.08
gin_forecariah,2020,5,5.4026,2.874,2.663,0.52,0.11,27.14,83.63,1.76,2.51
gin_forecariah,2020,6,5.0681,2.2046,2.669,0.5,0.11,25.87,88.48,1.56,2.3
gin_forecariah,2020,7,3.7104,1.1071,2.2118,0.36,0.11,24.57,92.34,2.53,3.67
gin_forecariah,2020,8,3.7027,1.4911,2.0309,0.36,0.11,24.31,92.19,2.46,3.57
gin_forecariah,2020,9,4.8029,2.0525,2.585,0.47,0.12,24.87,90.6,2.01,2.96
gin_forecariah,2020,10,5.5152,3.6365,2.4226,0.57,0.11,25.64,86.43,1.16,1.78
gin_forecariah,2020,11,5.5682,4.9562,1.9675,0.61,0.12,25.8,79.5,1.25,1.93
gin_forecariah,2020,12,5.4175,5.1588,1.8391,0.62,0.11,27.18,69.65,1.43,2.21
gin_fria,1991,1,5.2303,,2.6813,,,27.58,51.48,1.5,2.25
gin_fria,1991,2,5.9177,,2.7221,,,29.09,47.37,1.74,2.51
gin_fria,1991,3,6.4975,,2.8834,,,29.73,48.1,1.85,2.59
gin_fria,1991,4,6.7666,,2.7144,,,29.35,50.86,2.4,3.29
gin_fria,1991,5,6.2712,,2.9554,,,28.74,57.61,2.35,3.22
gin_fria,1991,6,5.1948,,4.2804,,,26.58,82.96,1.64,2.39
gin_fria,1991,7,4.5506,,4.1299,,,24.42,92.26,2.06,3.1
gin_fria,1991,8,4.3351,,4.1374,,,24.07,93.07,2.16,3.27
gin_fria,1991,9,5.0023,,3.9281,,,24.86,90.23,1.43,2.2
gin_fria,1991,10,4.9615,,3.6948,,,24.8,89.22,1.3,2.04
gin_fria,1991,11,5.1569,,3.0703,,,24.62,78.02,1.09,1.8
gin_fria,1991,12,5.1821,,2.221,,,24.8,70.21,1.12,1.82
gin_fria,1992,1,5.2925,,2.382,,,25.93,55.82,1.45,2.24
gin_fria,1992,2,5.6959,,3.0254,,,28.31,50.13,2.08,2.96
gin_fria,1992,3,5.9983,,3.0463,,,29.29,41.83,1.85,2.62
gin_fria,1992,4,6.5414,,2.7756,,,29.83,51.92,2.21,3.02
gin_fria,1992,5,5.3736,,3.9725,,,26.47,77.43,1.72,2.47
gin_fria,1992,6,4.9596,,4.3066,,,25.29,89.25,1.77,2.63
gin_fria,1992,7,4.3723,,4.0514,,,24.09,92.66,2.35,3.5
gin_fria,1992,8,4.1347,,3.828,,,23.81,93.54,2.65,3.96
gin_fria,1992,9,4.9824,,3.883,,,24.39,91.42,1.62,2.5
gin_fria,1992,10,5.1634,,3.7068,,,25.1,89.18,1.13,1.82
gin_fria,1992,11,5.1053,,2.7514,,,24.06,79.1,1.13,1.88
gin_fria,1992,12,5.2961,,2.3018,,,24.35,71.8,1.07,1.77
gin_fria,1993,1,5.2944,,2.4547,,,25.33,58.92,1.4,2.18
gin_fria,1993,2,5.8286,,2.7449,,,28.14,49.32,1.88,2.71
gin_fria,1993,3,6.4044,,2.9338,,,28.89,54.04,2.19,3.01
gin_fria,1993,4,6.2952,,2.9585,,,29.86,53.18,2.36,3.21
gin_fria,1993,5,5.6791,,3.7452,,,27.25,78.43,1.74,2.5
gin_fria,1993,6,4.9954,,3.9778,,,25.55,89.55,1.58,2.37
gin_fria,1993,7,4.643,,4.2221,,,24.33,92.82,2.34,3.5
gin_fria,1993,8,4.579,,4.0889,,,24.32,92.52,2.14,3.23
gin_fria,1993,9,5.1893,,3.809,,,24.68,90.71,1.61,2.5
gin_fria,1993,10,5.047,,3.3295,,,25.2,88.46,1.17,1.89
gin_fria,1993,11,5.3582,,2.7067,,,25.05,81.01,1.21,1.96
gin_fria,1993,12,5.4156,,2.0513,,,24.62,64.3,1.1,1.77
gin_fria,1994,1,5.7706,,2.203,,,25.79,52.54,1.35,2.1
gin_fria,1994,2,6.161,,2.514,,,28.11,50.37,1.59,2.31
gin_fria,1994,3,6.5654,,2.6182,,,29.25,50.7,2.0,2.77
gin_fria,1994,4,6.3576,,2.9554,,,29.1,55.54,2.16,2.97
gin_fria,1994,5,5.9628,,2.9011,,,27.8,70.2,1.83,2.6
gin_fria,1994,6,5.0998,,4.0224,,,25.36,89.62,1.61,2.41
gin_fria,1994,7,4.8026,,4.5029,,,24.23,92.51,2.17,3.25
gin_fria,1994,8,4.2386,,4.014,,,23.84,93.34,2.64,3.96
gin_fria,1994,9,5.0002,,4.1974,,,24.18,93.28,2.11,3.2
gin_fria,1994,10,5.3542,,3.8083,,,24.53,91.64,1.4,2.2
gin_fria,1994,11,5.3172,,2.7698,,,25.13,80.46,1.01,1.65
gin_fria,1994,12,5.016,,2.2243,,,23.91,66.88,1.21,2.0
gin_fria,1995,1,5.213,,2.2574,,,25.39,56.49,1.31,2.07
gin_fria,1995,2,5.7466,,2.754,,,28.46,48.35,1.62,2.36
gin_fria,1995,3,6.4387,,2.7974,,,30.25,46.99,2.07,2.85
gin_fria,1995,4,6.3782,,3.053,,,30.62,49.79,2.21,3.01
gin_fria,1995,5,5.8894,,3.2244,,,28.69,67.45,1.87,2.63
gin_fria,1995,6,5.177,,4.195,,,26.23,86.57,1.63,2.44
gin_fria,1995,7,4.632,,3.9547,,,24.74,92.07,2.16,3.25
gin_fria,1995,8,4.2694,,3.893,,,24.29,93.02,2.4,3.61
gin_fria,1995,9,5.1362,,4.1292,,,24.75,91.78,1.82,2.76
gin_fria,1995,10,5.3518,,3.5335,,,25.34,87.39,1.07,1.7
gin_fria,1995,11,5.323,,2.8344,,,25.15,77.3,1.02,1.67
gin_fria,1995,12,5.0078,,2.2963,,,24.72,68.69,1.36,2.2
gin_fria,1996,1,5.6722,,2.3304,,,27.01,59.02,1.45,2.16
gin_fria,1996,2,6.0943,,2.5642,,,28.65,53.75,1.9,2.68
gin_fria,1996,3,6.0487,,2.9035,,,29.8,46.14,2.29,3.17
gin_fria,1996,4,6.6859,,2.5946,,,29.52,54.56,2.26,3.1
gin_fria,1996,5,5.7442,,3.121,,,28.82,67.66,2.07,2.87
gin_fria,1996,6,4.9819,,4.3322,,,25.8,88.41,1.58,2.38
gin_fria,1996,7,4.5871,,4.0241,,,24.65,90.95,2.01,3.02
gin_fria,1996,8,4.6284,,4.1779,,,24.28,92.5,2.34,3.54
gin_fria,1996,9,4.7242,,3.9487,,,24.68,91.98,2.09,3.14
gin_fria,1996,10,5.3659,,3.569,,,25.19,88.4,1.1,1.77
gin_fria,1996,11,5.2884,,2.7852,,,24.38,79.11,1.09,1.81
gin_fria,1996,12,5.2978,,2.1876,,,24.3,69.59,1.21,1.96
gin_fria,1997,1,5.5538,,2.483,,,27.05,59.48,1.74,2.65
gin_fria,1997,2,6.0329,,2.6861,,,27.67,56.24,1.77,2.58
gin_fria,1997,3,6.2105,,3.0778,,,28.97,48.87,1.99,2.81
gin_fria,1997,4,6.7745,,2.5104,,,28.63,58.17,2.02,2.79
gin_fria,1997,5,5.7098,,3.4754,,,26.89,78.28,1.64,2.36
gin_fria,1997,6,4.6812,,4.0728,,,25.22,90.58,1.72,2.57
gin_fria,1997,7,4.5523,,4.1803,,,24.4,91.8,2.43,3.6
gin_fria,1997,8,4.4746,,4.2211,,,24.38,92.98,2.54,3.8
gin_fria,1997,9,5.0155,,3.9103,,,25.0,91.15,1.74,2.65
gin_fria,1997,10,5.1166,,3.5717,,,25.64,88.57,1.05,1.71
gin_fria,1997,11,5.1094,,3.3588,,,25.35,82.85,1.05,1.73
gin_fria,1997,12,5.2507,,2.3131,,,25.01,65.37,0.96,1.58
gin_fria,1998,1,5.5231,,2.5246,,,26.53,51.98,1.31,2.06
gin_fria,1998,2,6.1951,,2.611,,,30.18,53.97,1.76,2.49
gin_fria,1998,3,6.1718,,3.2465,,,30.28,50.35,2.05,2.85
gin_fria,1998,4,6.3271,,2.886,,,30.61,52.88,2.59,3.5
gin_fria,1998,5,5.6417,,3.9617,,,30.43,56.75,2.35,3.18
gin_fria,1998,6,5.0395,,4.0867,,,27.1,79.66,1.76,2.54
gin_fria,1998,7,4.6416,,4.229,,,25.03,91.43,2.29,3.4
gin_fria,1998,8,4.4114,,4.1117,,,24.39,92.89,2.45,3.65
gin_fria,1998,9,4.7604,,3.9626,,,24.7,92.78,2.27,3.42
gin_fria,1998,10,5.0074,,3.7085,,,25.74,89.18,1.31,2.06
gin_fria,1998,11,5.3539,,2.9578,,,25.57,77.3,0.94,1.55
gin_fria,1998,12,5.1427,,2.2536,,,25.56,67.62,1.13,1.82
gin_fria,1999,1,5.5447,,2.4418,,,27.33,53.39,1.49,2.23
gin_fria,1999,2,6.1397,,2.7276,,,28.68,44.01,1.52,2.21
gin_fria,1999,3,6.5952,,2.857,,,29.54,50.39,2.01,2.8
gin_fria,1999,4,6.365,,2.8949,,,29.51,52.71,2.38,3.24
gin_fria,1999,5,6.1543,,3.0773,,,27.86,70.86,1.81,2.56
gin_fria,1999,6,5.2265,,3.5762,,,25.79,87.36,1.37,2.07
gin_fria,1999,7,4.5878,,4.0704,,,24.51,91.55,2.18,3.25
gin_fria,1999,8,3.9605,,3.7471,,,23.83,93.83,2.62,3.94
gin_fria,1999,9,4.6841,,3.9866,,,24.55,92.14,1.92,2.92
gin_fria,1999,10,4.9997,,3.7476,,,24.8,90.14,1.48,2.3
gin_fria,1999,11,4.7933,,3.0298,,,24.76,81.17,1.07,1.75
gin_fria,1999,12,5.1938,,2.2063,,,24.47,65.48,1.08,1.77
gin_fria,2000,1,5.3208,,2.3916,,,27.33,60.95,1.44,2.17
gin_fria,2000,2,6.2374,,2.6016,,,28.47,51.84,1.69,2.42
gin_fria,2000,3,6.5477,,2.8831,,,29.4,51.53,1.94,2.71
gin_fria,2000,4,6.1618,,2.9981,,,29.27,58.91,2.61,3.54
gin_fria,2000,5,5.9446,,2.9424,,,29.62,59.48,2.25,3.08
gin_fria,2000,6,4.8854,,3.9871,,,26.12,83.78,1.62,2.38
gin_fria,2000,7,4.7035,,4.2415,,,24.58,90.58,2.2,3.27
gin_fria,2000,8,4.4196,,4.1287,,,24.19,92.22,2.2,3.32
gin_fria,2000,9,4.7206,,4.0358,,,24.75,90.96,1.75,2.66
gin_fria,2000,10,5.0388,,3.7063,,,24.94,88.69,1.27,2.0
gin_fria,2000,11,5.0213,,2.6827,,,24.67,81.77,0.98,1.6
gin_fria,2000,12,5.3354,,2.1113,,,24.5,66.31,0.99,1.62
gin_fria,2001,1,5.7598,5.1806,2.0808,0.65,0.1,26.22,59.16,1.2,1.86
gin_fria,2001,2,6.0977,4.5794,2.4756,0.64,0.1,28.19,50.76,1.49,2.18
gin_fria,2001,3,6.7802,5.4185,2.3566,0.66,0.11,29.15,54.6,2.26,3.12
gin_fria,2001,4,6.5702,4.1208,2.8673,0.63,0.1,29.63,54.89,2.41,3.29
gin_fria,2001,5,6.1399,3.8028,2.7211,0.59,0.1,29.03,62.06,2.28,3.14
gin_fria,2001,6,5.0618,2.221,2.6861,0.49,0.13,26.72,78.2,2.01,2.86
gin_fria,2001,7,4.6822,1.662,2.6518,0.45,0.13,25.27,86.5,2.38,3.51
gin_fria,2001,8,4.1578,0.8772,2.6364,0.4,0.14,24.45,91.67,2.64,3.93
gin_fria,2001,9,4.9488,2.2392,2.5879,0.48,0.12,24.78,89.85,1.76,2.67
gin_fria,2001,10,5.3935,3.2378,2.5286,0.56,0.14,25.5,88.32,1.12,1.8
gin_fria,2001,11,4.943,3.2784,2.2644,0.55,0.13,25.39,81.07,1.17,1.92
gin_fria,2001,12,4.9358,4.1858,1.9728,0.58,0.12,26.19,65.91,1.33,2.12
gin_fria,2002,1,5.2822,4.2406,2.1533,0.6,0.11,27.24,51.78,1.66,2.49
gin_fria,2002,2,6.0242,4.5979,2.4194,0.63,0.1,28.82,50.22,1.8,2.6
gin_fria,2002,3,6.4637,4.4777,2.647,0.63,0.1,29.51,51.92,2.19,3.04
gin_fria,2002,4,6.5263,4.2691,2.7146,0.62,0.1,29.97,48.1,2.24,3.08
gin_fria,2002,5,6.3458,3.9216,2.8541,0.61,0.1,30.02,55.21,2.51,3.42
gin_fria,2002,6,4.6459,1.7326,2.5951,0.45,0.12,26.59,80.83,2.12,3.04
gin_fria,2002,7,4.6642,1.7503,2.5706,0.45,0.17,25.57,87.74,1.95,2.91
gin_fria,2002,8,4.1731,1.2797,2.4799,0.4,0.14,24.77,90.76,2.21,3.32
gin_fria,2002,9,5.075,2.2673,2.6628,0.5,0.17,25.05,89.22,1.76,2.68
gin_fria,2002,10,5.1475,2.7396,2.5478,0.53,0.16,25.45,85.6,1.35,2.12
gin_fria,2002,11,5.5106,4.5475,2.2358,0.61,0.13,27.08,73.68,1.38,2.12
gin_fria,2002,12,5.1989,4.8492,1.8353,0.61,0.12,27.67,46.41,1.73,2.66
gin_fria,2003,1,5.123,4.0646,2.0902,0.58,0.11,28.38,38.06,1.74,2.62
gin_fria,2003,2,6.3082,5.4082,2.1818,0.66,0.11,29.55,44.94,1.82,2.61
gin_fria,2003,3,6.5153,4.5146,2.6827,0.64,0.1,29.71,49.99,1.96,2.72
gin_fria,2003,4,6.5309,4.325,2.7055,0.62,0.11,29.87,52.84,2.38,3.23
gin_fria,2003,5,5.7048,2.8898,2.8267,0.55,0.11,29.99,58.74,2.52,3.42
gin_fria,2003,6,4.8914,2.0059,2.6232,0.48,0.13,27.2,75.99,1.98,2.81
gin_fria,2003,7,3.9396,0.9343,2.4648,0.38,0.14,25.33,86.41,2.56,3.75
gin_fria,2003,8,3.8738,0.8328,2.4514,0.37,0.15,24.45,92.96,2.58,3.86
gin_fria,2003,9,4.7856,2.0443,2.55,0.47,0.12,24.9,90.96,1.89,2.88
gin_fria,2003,10,4.8893,2.5118,2.4962,0.5,0.11,25.57,89.9,1.3,2.06
gin_fria,2003,11,5.0498,3.713,2.136,0.56,0.13,25.0,80.91,1.19,1.96
gin_fria,2003,12,5.1701,4.3764,2.0532,0.6,0.11,24.9,62.08,1.43,2.36
gin_fria,2004,1,5.3234,4.5898,2.0208,0.6,0.11,27.37,40.04,1.99,3.04
gin_fria,2004,2,5.6659,3.5746,2.6938,0.59,0.09,29.12,44.2,1.81,2.63
gin_fria,2004,3,6.1008,3.3305,2.9412,0.6,0.1,29.88,48.43,1.95,2.73
gin_fria,2004,4,6.3341,3.822,2.8603,0.6,0.1,30.12,51.93,2.25,3.05
gin_fria,2004,5,5.8267,3.3175,2.7958,0.56,0.12,29.18,62.32,2.33,3.18
gin_fria,2004,6,4.8545,2.1912,2.5512,0.47,0.1,26.63,80.89,1.82,2.64
gin_fria,2004,7,4.5089,1.7597,2.4533,0.44,0.13,24.62,90.89,2.24,3.35
gin_fria,2004,8,4.6642,2.017,2.4562,0.45,0.12,24.65,92.77,2.29,3.45
gin_fria,2004,9,5.1348,2.5186,2.5836,0.5,0.15,25.11,90.16,1.62,2.48
gin_fria,2004,10,5.3042,3.0571,2.5404,0.55,0.14,25.5,89.03,1.15,1.85
gin_fria,2004,11,5.3098,3.9343,2.3086,0.59,0.12,24.92,83.0,1.11,1.84
gin_fria,2004,12,5.0678,4.0397,2.1665,0.59,0.1,25.07,70.89,1.23,2.01
gin_fria,2005,1,5.1127,3.3341,2.4888,0.58,0.1,26.01,49.05,1.52,2.43
gin_fria,2005,2,5.5068,3.6818,2.4401,0.58,0.1,29.62,47.58,2.03,2.93
gin_fria,2005,3,6.3907,4.6102,2.4946,0.63,0.11,30.46,52.67,2.05,2.83
gin_fria,2005,4,6.3206,3.6149,2.963,0.6,0.11,30.27,55.65,2.47,3.36
gin_fria,2005,5,5.4245,2.6491,2.7317,0.52,0.12,28.18,71.86,1.83,2.6
gin_fria,2005,6,4.1806,1.3966,2.413,0.41,0.11,25.92,86.86,1.88,2.75
gin_fria,2005,7,4.6495,2.1144,2.4218,0.45,0.11,24.85,91.93,2.33,3.47
gin_fria,2005,8,4.2514,1.3486,2.4432,0.41,0.12,24.49,92.91,2.52,3.78
gin_fria,2005,9,4.8917,2.3393,2.5001,0.48,0.11,25.42,90.45,1.8,2.76
gin_fria,2005,10,5.2673,2.8318,2.5759,0.54,0.14,25.32,89.79,1.31,2.08
gin_fria,2005,11,5.2824,3.8513,2.3309,0.59,0.13,25.25,80.5,1.14,1.88
gin_fria,2005,12,5.2738,4.6733,1.9877,0.62,0.11,24.7,72.11,1.27,2.13
gin_fria,2006,1,5.4919,4.6687,2.1259,0.62,0.1,26.72,52.58,1.56,2.41
gin_fria,2006,2,5.8994,4.7798,2.1667,0.62,0.11,29.4,44.72,1.86,2.67
gin_fria,2006,3,6.301,4.2912,2.5702,0.62,0.11,29.51,52.53,1.94,2.7
gin_fria,2006,4,6.1601,3.4224,2.9393,0.59,0.1,29.44,57.73,2.32,3.16
gin_fria,2006,5,5.7761,3.3564,2.6959,0.55,0.11,29.03,61.08,2.17,2.99
gin_fria,2006,6,4.9061,1.9099,2.7226,0.48,0.13,26.71,81.06,1.66,2.43
gin_fria,2006,7,4.6798,2.0237,2.4684,0.45,0.12,25.5,87.95,2.06,3.05
gin_fria,2006,8,4.0769,1.3572,2.323,0.39,0.12,24.64,92.77,2.77,4.13
gin_fria,2006,9,4.9591,2.0666,2.6453,0.49,0.15,24.87,91.05,1.83,2.79
gin_fria,2006,10,5.1209,2.7672,2.526,0.53,0.14,25.68,89.82,1.15,1.83
gin_fria,2006,11,5.5759,4.645,2.1554,0.62,0.14,25.07,77.74,1.14,1.87
gin_fria,2006,12,5.3424,4.5439,2.1334,0.63,0.11,24.36,57.71,1.48,2.43
gin_fria,2007,1,5.3462,3.5304,2.6126,0.61,0.09,26.65,44.29,1.62,2.51
gin_fria,2007,2,5.9095,4.351,2.442,0.62,0.11,28.82,51.31,1.76,2.55
gin_fria,2007,3,6.269,3.7922,2.8942,0.61,0.09,29.81,49.78,2.16,3.0
gin_fria,2007,4,6.4418,3.787,2.9988,0.61,0.1,29.83,51.48,2.42,3.31
gin_fria,2007,5,5.7098,2.9498,2.8915,0.55,0.1,28.83,65.38,2.04,2.83
gin_fria,2007,6,4.9318,2.1247,2.657,0.48,0.12,26.81,79.57,1.99,2.86
gin_fria,2007,7,4.3942,1.445,2.4917,0.43,0.14,24.97,89.54,2.17,3.24
gin_fria,2007,8,3.8453,1.2206,2.2522,0.37,0.13,24.24,93.2,2.36,3.56
gin_fria,2007,9,4.8283,2.2351,2.483,0.47,0.13,24.76,90.86,1.93,2.94
gin_fria,2007,10,5.3506,3.1687,2.4979,0.55,0.15,25.24,88.12,1.11,1.8
gin_fria,2007,11,5.2193,3.7584,2.3225,0.58,0.13,24.85,76.72,1.24,2.04
gin_fria,2007,12,5.5253,5.365,1.8905,0.65,0.12,25.75,59.93,1.55,2.48
gin_fria,2008,1,5.6112,4.595,2.2596,0.64,0.11,27.09,40.99,1.67,2.58
gin_fria,2008,2,5.8111,3.7418,2.7602,0.61,0.09,29.07,53.22,1.8,2.57
gin_fria,2008,3,6.4207,4.297,2.8006,0.63,0.11,29.75,54.2,2.19,3.02
gin_fria,2008,4,6.1942,3.1942,3.1867,0.59,0.1,30.03,53.83,2.44,3.31
gin_fria,2008,5,5.6642,2.9681,2.8795,0.54,0.12,28.73,65.15,2.16,2.99
gin_fria,2008,6,4.8986,2.0602,2.6674,0.48,0.14,26.34,83.01,1.78,2.63
gin_fria,2008,7,4.5326,1.9752,2.4355,0.44,0.11,24.69,91.37,2.09,3.15
gin_fria,2008,8,4.0404,1.2439,2.3971,0.39,0.12,24.43,92.96,2.35,3.54
gin_fria,2008,9,4.7321,1.9284,2.6045,0.46,0.12,25.04,91.38,1.73,2.66
gin_fria,2008,10,4.824,2.2392,2.5392,0.5,0.14,25.42,88.91,1.25,1.99
gin_fria,2008,11,5.5272,4.3198,2.3407,0.62,0.12,25.82,76.05,1.09,1.77
gin_fria,2008,12,5.287,4.4309,2.2006,0.62,0.1,26.42,68.05,1.19,1.92
gin_fria,2009,1,5.4266,4.5487,2.1226,0.61,0.11,26.94,42.17,1.73,2.63
gin_fria,2009,2,5.8934,4.3042,2.5555,0.62,0.1,29.01,43.88,1.83,2.6
gin_fria,2009,3,6.547,4.7573,2.5862,0.64,0.1,30.14,47.16,2.07,2.85
gin_fria,2009,4,6.4723,3.8803,3.017,0.62,0.1,29.92,50.15,2.21,3.02
gin_fria,2009,5,6.0497,3.6742,2.7641,0.58,0.1,29.16,60.79,2.17,2.99
gin_fria,2009,6,5.2241,2.233,2.8291,0.51,0.12,26.07,85.96,1.52,2.26
gin_fria,2009,7,4.5605,1.8634,2.4758,0.44,0.12,25.12,90.84,2.03,3.04
gin_fria,2009,8,4.1472,1.0349,2.5094,0.4,0.13,24.4,93.81,2.52,3.8
gin_fria,2009,9,4.5437,1.5857,2.5879,0.44,0.14,25.13,91.48,1.78,2.72
gin_fria,2009,10,5.1511,2.8651,2.5601,0.53,0.15,25.56,88.19,1.17,1.87
gin_fria,2009,11,5.135,3.8273,2.2382,0.57,0.14,25.21,80.27,1.09,1.78
gin_fria,2009,12,5.16,4.3776,2.0837,0.6,0.12,24.67,69.13,1.17,1.93
gin_fria,2010,1,5.4955,4.6606,2.1209,0.62,0.11,26.7,59.86,1.21,1.88
gin_fria,2010,2,5.8594,4.1138,2.5291,0.61,0.11,29.76,50.38,1.77,2.53
gin_fria,2010,3,5.9441,3.311,2.8579,0.58,0.11,30.0,52.77,2.06,2.84
gin_fria,2010,4,6.0353,3.0478,3.0679,0.57,0.1,30.15,59.19,2.07,2.85
gin_fria,2010,5,5.304,2.1199,2.8951,0.51,0.11,29.02,69.83,1.86,2.59
gin_fria,2010,6,5.051,1.903,2.8044,0.49,0.14,26.99,82.01,1.55,2.28
gin_fria,2010,7,4.3342,1.4647,2.5147,0.42,0.12,25.02,91.23,2.16,3.22
gin_fria,2010,8,4.1546,1.3949,2.401,0.4,0.12,24.63,92.34,2.34,3.51
gin_fria,2010,9,4.4275,1.5178,2.5512,0.43,0.14,24.71,91.33,1.69,2.6
gin_fria,2010,10,4.9104,2.5284,2.5231,0.51,0.15,25.33,89.21,1.4,2.2
gin_fria,2010,11,5.4792,4.5725,2.0918,0.61,0.13,25.69,79.78,1.13,1.83
gin_fria,2010,12,4.98,4.1705,2.005,0.58,0.12,25.59,71.69,1.04,1.68
gin_fria,2011,1,5.1758,3.7764,2.2738,0.59,0.1,26.81,56.57,1.36,2.07
gin_fria,2011,2,6.3401,5.3628,2.2248,0.66,0.11,29.6,43.43,1.71,2.47
gin_fria,2011,3,6.606,4.9486,2.6033,0.65,0.1,30.24,47.5,2.06,2.84
gin_fria,2011,4,6.3269,3.6535,3.0144,0.6,0.1,30.2,51.37,2.31,3.15
gin_fria,2011,5,5.6597,3.0835,2.7862,0.54,0.11,29.15,63.97,2.01,2.77
gin_fria,2011,6,4.6274,1.626,2.6482,0.45,0.12,26.69,81.53,1.58,2.32
gin_fria,2011,7,4.339,1.5446,2.4588,0.42,0.12,24.95,90.75,1.86,2.8
gin_fria,2011,8,4.1774,1.4798,2.376,0.4,0.12,24.52,92.26,2.42,3.64
gin_fria,2011,9,4.8526,2.2046,2.5673,0.47,0.12,25.09,90.28,1.41,2.2
gin_fria,2011,10,5.1456,2.5318,2.6618,0.53,0.15,25.82,86.66,1.16,1.86
gin_fria,2011,11,5.298,4.0848,2.2214,0.59,0.13,25.84,78.43,0.87,1.42
gin_fria,2011,12,5.3736,4.5466,2.1703,0.63,0.1,25.13,58.1,1.29,2.1
gin_fria,2012,1,5.6986,4.8653,2.2476,0.65,0.11,27.14,45.07,1.63,2.49
gin_fria,2012,2,5.3882,3.299,2.5651,0.56,0.11,27.85,44.91,1.87,2.71
gin_fria,2012,3,6.0502,3.0252,3.2882,0.59,0.08,29.19,49.33,2.18,3.05
gin_fria,2012,4,6.3778,3.8614,2.8999,0.61,0.1,29.11,53.95,2.17,2.97
gin_fria,2012,5,5.5241,2.4382,2.9251,0.53,0.12,27.76,72.25,2.05,2.87
gin_fria,2012,6,4.7369,1.9318,2.5507,0.46,0.14,25.73,86.69,1.66,2.47
gin_fria,2012,7,4.1962,1.3798,2.4605,0.41,0.13,24.49,93.05,2.42,3.61
gin_fria,2012,8,4.183,1.2564,2.4778,0.4,0.13,24.25,93.07,2.4,3.61
gin_fria,2012,9,4.6831,2.0563,2.4852,0.46,0.12,24.59,91.29,1.81,2.76
gin_fria,2012,10,4.9834,2.6971,2.4778,0.51,0.15,25.39,88.38,1.17,1.85
gin_fria,2012,11,4.9498,3.5386,2.2284,0.55,0.14,25.88,85.89,0.98,1.57
gin_fria,2012,12,5.2195,4.5497,2.0448,0.61,0.12,24.38,66.59,1.23,2.0
gin_fria,2013,1,5.4149,4.5053,2.1319,0.61,0.11,26.24,53.11,1.33,2.07
gin_fria,2013,2,6.2129,4.985,2.3143,0.65,0.11,28.98,51.11,1.77,2.54
gin_fria,2013,3,6.7555,5.4929,2.3042,0.66,0.12,30.03,50.31,2.26,3.12
gin_fria,2013,4,6.8119,4.6975,2.7619,0.65,0.11,29.53,51.43,2.21,3.03
gin_fria,2013,5,5.6945,3.1267,2.7458,0.55,0.11,28.87,66.28,2.17,3.0
gin_fria,2013,6,4.9975,2.2188,2.6525,0.49,0.16,25.63,89.8,1.68,2.52
gin_fria,2013,7,4.3826,1.7191,2.453,0.43,0.12,24.94,91.65,1.88,2.83
gin_fria,2013,8,3.7637,0.9787,2.2942,0.36,0.14,24.29,93.37,2.48,3.72
gin_fria,2013,9,4.6627,1.6402,2.6462,0.46,0.13,24.95,91.57,1.78,2.71
gin_fria,2013,10,5.1192,2.7778,2.5596,0.53,0.15,25.35,88.48,1.2,1.9
gin_fria,2013,11,5.2498,3.9727,2.2301,0.59,0.14,24.95,80.06,1.15,1.88
gin_fria,2013,12,5.3909,4.9999,1.9334,0.63,0.12,24.25,67.76,1.2,1.98
gin_fria,2014,1,5.5973,4.8754,2.0902,0.63,0.11,27.11,56.95,1.37,2.08
gin_fria,2014,2,6.198,4.6942,2.5152,0.65,0.11,28.77,46.69,1.71,2.47
gin_fria,2014,3,6.7519,4.9889,2.6035,0.66,0.11,28.9,47.83,2.02,2.84
gin_fria,2014,4,6.781,4.9205,2.6892,0.65,0.11,29.49,52.66,2.37,3.26
gin_fria,2014,5,5.4922,2.8454,2.7122,0.53,0.11,28.15,69.02,1.97,2.75
gin_fria,2014,6,4.9375,2.2145,2.5982,0.48,0.11,26.13,88.19,1.53,2.3
gin_fria,2014,7,4.476,1.6627,2.4876,0.43,0.12,25.12,91.72,2.11,3.16
gin_fria,2014,8,4.1098,1.3373,2.3854,0.4,0.12,24.37,92.45,2.13,3.23
gin_fria,2014,9,4.6639,1.8367,2.597,0.46,0.12,24.81,91.8,1.85,2.81
gin_fria,2014,10,4.7909,2.3753,2.4434,0.49,0.12,25.56,88.79,1.05,1.67
gin_fria,2014,11,4.979,3.27,2.34,0.56,0.13,25.53,83.22,0.92,1.51
gin_fria,2014,12,5.0261,3.8429,2.1845,0.59,0.12,24.6,66.28,1.23,2.0
gin_fria,2015,1,5.1936,3.4181,2.4823,0.59,0.1,26.15,54.66,1.37,2.13
gin_fria,2015,2,6.1632,5.1163,2.2169,0.65,0.11,29.04,47.67,1.85,2.63
gin_fria,2015,3,6.3336,4.051,2.9083,0.62,0.1,29.71,46.01,2.1,2.92
gin_fria,2015,4,6.2266,3.2448,3.2122,0.59,0.1,29.46,53.53,2.43,3.31
gin_fria,2015,5,5.8968,3.0281,2.8927,0.57,0.11,28.07,72.29,1.95,2.73
gin_fria,2015,6,4.9018,1.8348,2.7576,0.48,0.11,26.03,87.22,1.6,2.37
gin_fria,2015,7,4.2466,1.5691,2.3734,0.41,0.13,24.87,92.77,2.05,3.08
